18301 :    8  17  15  24      0  -11.046452	   8  17  15  24      0   -0.758595
18303 :    8  17   3  26      0    0.205581	   8  17   3  26      0   -0.977635
18304 :    8  17  17  26      0    2.322671	   8  17  17  26      0    1.574340
18307 :    8  17   5  28      0   -5.015165	   8  17   5  28      0    1.309390
18308 :    8  17  19  28      0   -4.368065	   8  17  19  28      0   -0.368065
18321 :    1  18   2  27      0   -5.490671	   1  18   2  27      0    0.990070
18325 :    1  18   4  29      0    5.217212	   1  18   4  29      0    1.753110
18327 :   11  18  11  18      0    3.005060	  11  18  11  18      0   -1.994940
18336 :   11  18   2  27      0   -4.461408	  11  18   2  27      0    0.830095
18337 :   11  18  16  27      0   -9.041070	  11  18  16  27      0   -0.674470
18340 :   11  18   4  29      0    2.131057	  11  18   4  29      0   -0.697370
18341 :   11  18  18  29      0    6.468306	  11  18  18  29      0    1.996170
18348 :    0  19   3  26      0   -5.490671	   0  19   3  26      0    0.990070
18352 :    0  19   5  28      0    5.217212	   0  19   5  28      0    1.753110
18356 :   10  19  10  19      0    3.005060	  10  19  10  19      0   -1.994940
18361 :   10  19   3  26      0   -4.461408	  10  19   3  26      0    0.830095
18362 :   10  19  17  26      0   -9.041070	  10  19  17  26      0   -0.674470
18365 :   10  19   5  28      0    2.131057	  10  19   5  28      0   -0.697370
18366 :   10  19  19  28      0    6.468306	  10  19  19  28      0    1.996170
18369 :   13  22  13  22      0    0.086141	  13  22  13  22      0   -0.342430
18371 :   13  22  15  24      0   -5.337808	  13  22  15  24      0    0.960880
18381 :   12  23  12  23      0    0.086141	  12  23  12  23      0   -0.342430
18383 :   12  23  14  25      0   -5.337808	  12  23  14  25      0    0.960880
18392 :   15  24  15  24      0   -0.817016	  15  24  15  24      0   -0.988445
18395 :   15  24  17  26      0   -5.032771	  15  24  17  26      0    0.466320
18402 :   14  25  14  25      0   -0.817016	  14  25  14  25      0   -0.988445
18406 :   14  25  16  27      0   -5.032771	  14  25  16  27      0    0.466320
18419 :   17  26  17  26      0    0.169030	  17  26  17  26      0   -1.230970
18423 :   17  26  19  28      0   -6.234975	  17  26  19  28      0    1.248340
18432 :   16  27  16  27      0    0.169030	  16  27  16  27      0   -1.230970
18436 :   16  27  18  29      0   -6.234975	  16  27  18  29      0    1.248340
18441 :   19  28  19  28      0    3.412415	  19  28  19  28      0   -0.587585
18446 :   18  29  18  29      0    3.412415	  18  29  18  29      0   -0.587585
18447 :    1   2   1   2      1   -4.679480	   1   2   1   2      1   -3.679480
18449 :    1   2   1   4      1   -1.751647	   1   2   1   4      1    1.076780
18452 :    1   2   2   7      1   -3.902222	   1   2   2   7      1    1.293930
18455 :    1   2   2   9      1    5.865340	   1   2   2   9      1    4.710640
18456 :    1   2   4   9      1   -0.254684	   1   2   4   9      1    1.036310
18459 :    1   2   2  11      1   -0.601542	   1   2   2  11      1    0.214955
18460 :    1   2   4  11      1    1.280751	   1   2   4  11      1   -1.028650
18513 :    0   3   0   3      1   -4.679480	   0   3   0   3      1   -3.679480
18515 :    0   3   0   5      1   -1.751647	   0   3   0   5      1    1.076780
18516 :    0   3   3   6      1   -3.902222	   0   3   3   6      1    1.293930
18518 :    0   3   3   8      1    5.865340	   0   3   3   8      1    4.710640
18519 :    0   3   5   8      1   -0.254684	   0   3   5   8      1    1.036310
18522 :    0   3   3  10      1   -0.601542	   0   3   3  10      1    0.214955
18523 :    0   3   5  10      1    1.280751	   0   3   5  10      1   -1.028650
18578 :    1   4   1   4      1   -3.440880	   1   4   1   4      1   -4.440880
18584 :    1   4   2   9      1   -9.201473	   1   4   2   9      1   -5.118990
18585 :    1   4   4   9      1   -1.667104	   1   4   4   9      1    1.984380
18588 :    1   4   2  11      1   -1.280751	   1   4   2  11      1    1.028650
18589 :    1   4   4  11      1   -0.304087	   1   4   4  11      1    0.512410
18642 :    0   5   0   5      1   -3.440880	   0   5   0   5      1   -4.440880
18645 :    0   5   3   8      1   -9.201473	   0   5   3   8      1   -5.118990
18646 :    0   5   5   8      1   -1.667104	   0   5   5   8      1    1.984380
18649 :    0   5   3  10      1   -1.280751	   0   5   3  10      1    1.028650
18650 :    0   5   5  10      1   -0.304087	   0   5   5  10      1    0.512410
18705 :    3   6   3   6      1   -1.211440	   3   6   3   6      1   -0.611440
18707 :    3   6   3   8      1    0.391370	   3   6   3   8      1    1.591370
18711 :    3   6   3  10      1   -4.836461	   3   6   3  10      1   -0.593820
18716 :    3   6   6  13      1   -7.571701	   3   6   6  13      1    0.913580
18719 :    3   6   6  15      1    4.194617	   3   6   6  15      1    3.435670
18720 :    3   6   8  15      1    1.514370	   3   6   8  15      1    2.224300
18725 :    3   6   0  17      1   -2.885110	   3   6   0  17      1    0.401225
18726 :    3   6   6  17      1    0.396967	   3   6   6  17      1    0.776440
18727 :    3   6   8  17      1   -0.121743	   3   6   8  17      1   -0.880690
18728 :    3   6  10  17      1   -2.336782	   3   6  10  17      1    0.346500
18767 :    2   7   2   7      1   -1.211440	   2   7   2   7      1   -0.611440
18770 :    2   7   2   9      1    0.391370	   2   7   2   9      1    1.591370
18774 :    2   7   2  11      1   -4.836461	   2   7   2  11      1   -0.593820
18776 :    2   7   7  12      1   -7.571701	   2   7   7  12      1    0.913580
18778 :    2   7   7  14      1    4.194617	   2   7   7  14      1    3.435670
18779 :    2   7   9  14      1    1.514370	   2   7   9  14      1    2.224300
18782 :    2   7   1  16      1   -2.885110	   2   7   1  16      1    0.401225
18783 :    2   7   7  16      1    0.396967	   2   7   7  16      1    0.776440
18784 :    2   7   9  16      1   -0.121743	   2   7   9  16      1   -0.880690
18785 :    2   7  11  16      1   -2.336782	   2   7  11  16      1    0.346500
18828 :    3   8   3   8      1   -2.421283	   3   8   3   8      1   -1.687950
18829 :    3   8   5   8      1   -0.068648	   3   8   5   8      1   -1.559360
18832 :    3   8   3  10      1    0.531699	   3   8   3  10      1   -0.411110
18833 :    3   8   5  10      1    3.256108	   3   8   5  10      1   -0.077225
18840 :    3   8   6  15      1  -11.553930	   3   8   6  15      1   -3.584990
18841 :    3   8   8  15      1   -0.696189	   3   8   8  15      1    0.723670
18846 :    3   8   0  17      1    0.617822	   3   8   0  17      1   -0.112475
18847 :    3   8   6  17      1   -1.047737	   3   8   6  17      1   -0.288790
18848 :    3   8   8  17      1   -0.283124	   3   8   8  17      1   -0.746925
18849 :    3   8  10  17      1    1.088910	   3   8  10  17      1    0.492625
18853 :    3   8   0  19      1   -2.528349	   3   8   0  19      1    0.053640
18854 :    3   8   8  19      1    1.643124	   3   8   8  19      1    0.700315
18855 :    3   8  10  19      1   -2.568755	   3   8  10  19      1   -0.460570
18888 :    5   8   5   8      1   -0.794527	   5   8   5   8      1    0.872140
18891 :    5   8   3  10      1   -1.667863	   5   8   3  10      1   -0.613770
18892 :    5   8   5  10      1    3.240774	   5   8   5  10      1    0.259350
18900 :    5   8   8  15      1   -7.457684	   5   8   8  15      1    0.479570
18905 :    5   8   0  17      1   -1.637877	   5   8   0  17      1   -0.821380
18907 :    5   8   8  17      1   -0.074104	   5   8   8  17      1    0.868705
18908 :    5   8  10  17      1   -0.605217	   5   8  10  17      1    0.061450
18912 :    5   8   0  19      1   -1.383536	   5   8   0  19      1    0.925865
18913 :    5   8   8  19      1   -0.598478	   5   8   8  19      1    0.455615
18914 :    5   8  10  19      1   -1.444573	   5   8  10  19      1    0.441045
18947 :    2   9   2   9      1   -2.421283	   2   9   2   9      1   -1.687950
18948 :    2   9   4   9      1   -0.068648	   2   9   4   9      1   -1.559360
18951 :    2   9   2  11      1    0.531699	   2   9   2  11      1   -0.411110
18952 :    2   9   4  11      1    3.256108	   2   9   4  11      1   -0.077225
18955 :    2   9   7  14      1  -11.553930	   2   9   7  14      1   -3.584990
18956 :    2   9   9  14      1   -0.696189	   2   9   9  14      1    0.723670
18959 :    2   9   1  16      1    0.617822	   2   9   1  16      1   -0.112475
18960 :    2   9   7  16      1   -1.047737	   2   9   7  16      1   -0.288790
18961 :    2   9   9  16      1   -0.283124	   2   9   9  16      1   -0.746925
18962 :    2   9  11  16      1    1.088910	   2   9  11  16      1    0.492625
18967 :    2   9   1  18      1   -2.528349	   2   9   1  18      1    0.053640
18968 :    2   9   9  18      1    1.643124	   2   9   9  18      1    0.700315
18969 :    2   9  11  18      1   -2.568755	   2   9  11  18      1   -0.460570
19005 :    4   9   4   9      1   -0.794527	   4   9   4   9      1    0.872140
19008 :    4   9   2  11      1   -1.667863	   4   9   2  11      1   -0.613770
19009 :    4   9   4  11      1    3.240774	   4   9   4  11      1    0.259350
19013 :    4   9   9  14      1   -7.457684	   4   9   9  14      1    0.479570
19016 :    4   9   1  16      1   -1.637877	   4   9   1  16      1   -0.821380
19018 :    4   9   9  16      1   -0.074104	   4   9   9  16      1    0.868705
19019 :    4   9  11  16      1   -0.605217	   4   9  11  16      1    0.061450
19024 :    4   9   1  18      1   -1.383536	   4   9   1  18      1    0.925865
19025 :    4   9   9  18      1   -0.598478	   4   9   9  18      1    0.455615
19026 :    4   9  11  18      1   -1.444573	   4   9  11  18      1    0.441045
19062 :    3  10   3  10      1   -1.637882	   3  10   3  10      1   -0.971215
19063 :    3  10   5  10      1    0.264088	   3  10   5  10      1   -1.621530
19076 :    3  10   0  17      1   -2.492824	   3  10   0  17      1   -1.201830
19077 :    3  10   6  17      1   -5.500204	   3  10   6  17      1    1.208000
19078 :    3  10   8  17      1   -3.223382	   3  10   8  17      1   -1.732670
19079 :    3  10  10  17      1   -0.178488	   3  10  10  17      1    0.875605
19083 :    3  10   0  19      1   -3.836554	   3  10   0  19      1   -0.185070
19084 :    3  10   8  19      1   -0.500637	   3  10   8  19      1    1.166030
19085 :    3  10  10  19      1   -2.148144	   3  10  10  19      1    0.833280
19118 :    5  10   5  10      1   -1.451133	   5  10   5  10      1   -2.117800
19131 :    5  10   0  17      1    3.836554	   5  10   0  17      1    0.185070
19133 :    5  10   8  17      1   -6.594563	   5  10   8  17      1   -1.324100
19134 :    5  10  10  17      1    2.148144	   5  10  10  17      1   -0.833280
19138 :    5  10   0  19      1   -0.220014	   5  10   0  19      1    1.070980
19139 :    5  10   8  19      1    3.844625	   5  10   8  19      1   -0.869420
19140 :    5  10  10  19      1   -1.340478	   5  10  10  19      1   -0.286385
19173 :    2  11   2  11      1   -1.637882	   2  11   2  11      1   -0.971215
19174 :    2  11   4  11      1    0.264088	   2  11   4  11      1   -1.621530
19181 :    2  11   1  16      1   -2.492824	   2  11   1  16      1   -1.201830
19182 :    2  11   7  16      1   -5.500204	   2  11   7  16      1    1.208000
19183 :    2  11   9  16      1   -3.223382	   2  11   9  16      1   -1.732670
19184 :    2  11  11  16      1   -0.178488	   2  11  11  16      1    0.875605
19189 :    2  11   1  18      1   -3.836554	   2  11   1  18      1   -0.185070
19190 :    2  11   9  18      1   -0.500637	   2  11   9  18      1    1.166030
19191 :    2  11  11  18      1   -2.148144	   2  11  11  18      1    0.833280
19227 :    4  11   4  11      1   -1.451133	   4  11   4  11      1   -2.117800
19234 :    4  11   1  16      1    3.836554	   4  11   1  16      1    0.185070
19236 :    4  11   9  16      1   -6.594563	   4  11   9  16      1   -1.324100
19237 :    4  11  11  16      1    2.148144	   4  11  11  16      1   -0.833280
19242 :    4  11   1  18      1   -0.220014	   4  11   1  18      1    1.070980
19243 :    4  11   9  18      1    3.844625	   4  11   9  18      1   -0.869420
19244 :    4  11  11  18      1   -1.340478	   4  11  11  18      1   -0.286385
19280 :    7  12   7  12      1    0.665479	   7  12   7  12      1    1.094050
19282 :    7  12   7  14      1    0.599668	   7  12   7  14      1    1.366320
19287 :    7  12   7  16      1   -5.818483	   7  12   7  16      1   -0.451920
19301 :    7  12  12  21      1  -11.050130	   7  12  12  21      1    0.568820
19304 :    7  12  12  23      1    3.072802	   7  12  12  23      1    2.511670
19305 :    7  12  14  23      1    2.101206	   7  12  14  23      1    2.587160
19310 :    7  12   2  25      1   -4.378394	   7  12   2  25      1    0.157180
19311 :    7  12  12  25      1    0.681524	   7  12  12  25      1    0.910605
19312 :    7  12  14  25      1   -0.411612	   7  12  14  25      1   -0.821405
19313 :    7  12  16  25      1   -2.605834	   7  12  16  25      1    0.262715
19332 :    6  13   6  13      1    0.665479	   6  13   6  13      1    1.094050
19335 :    6  13   6  15      1    0.599668	   6  13   6  15      1    1.366320
19342 :    6  13   6  17      1   -5.818483	   6  13   6  17      1   -0.451920
19351 :    6  13  13  20      1  -11.050130	   6  13  13  20      1    0.568820
19353 :    6  13  13  22      1    3.072802	   6  13  13  22      1    2.511670
19354 :    6  13  15  22      1    2.101206	   6  13  15  22      1    2.587160
19357 :    6  13   3  24      1   -4.378394	   6  13   3  24      1    0.157180
19358 :    6  13  13  24      1    0.681524	   6  13  13  24      1    0.910605
19359 :    6  13  15  24      1   -0.411612	   6  13  15  24      1   -0.821405
19360 :    6  13  17  24      1   -2.605834	   6  13  17  24      1    0.262715
19383 :    7  14   7  14      1   -1.133829	   7  14   7  14      1   -0.602400
19384 :    7  14   9  14      1   -0.184252	   7  14   9  14      1   -1.082250
19388 :    7  14   7  16      1    0.424265	   7  14   7  16      1   -0.055735
19389 :    7  14   9  16      1    4.603855	   7  14   9  16      1   -0.436145
19405 :    7  14  12  23      1  -13.664128	   7  14  12  23      1   -2.371570
19406 :    7  14  14  23      1   -0.501782	   7  14  14  23      1    0.367520
19411 :    7  14   2  25      1   -0.158851	   7  14   2  25      1   -0.564525
19412 :    7  14  12  25      1   -0.936853	   7  14  12  25      1   -0.527060
19413 :    7  14  14  25      1   -0.872409	   7  14  14  25      1   -1.156470
19414 :    7  14  16  25      1    0.719191	   7  14  16  25      1    0.462620
19420 :    7  14   2  27      1   -3.598922	   7  14   2  27      1    0.660655
19422 :    7  14  14  27      1    1.251165	   7  14  14  27      1    0.771165
19423 :    7  14  16  27      1   -3.197293	   7  14  16  27      1   -0.503300
19433 :    9  14   9  14      1    0.823550	   9  14   9  14      1    1.663550
19437 :    9  14   7  16      1   -0.861709	   9  14   7  16      1   -0.412710
19438 :    9  14   9  16      1    1.402938	   9  14   9  16      1    0.504940
19445 :    9  14   9  18      1   -5.106020	   9  14   9  18      1   -0.086060
19455 :    9  14  14  23      1  -11.241630	   9  14  14  23      1    0.142570
19460 :    9  14   2  25      1   -0.772758	   9  14   2  25      1   -0.393285
19462 :    9  14  14  25      1    0.360555	   9  14  14  25      1    0.840555
19463 :    9  14  16  25      1   -0.098630	   9  14  16  25      1    0.141370
19469 :    9  14   2  27      1    0.255553	   9  14   2  27      1    1.014500
19470 :    9  14   4  27      1   -4.487366	   9  14   4  27      1   -0.244725
19471 :    9  14  14  27      1    0.186086	   9  14  14  27      1    0.635085
19472 :    9  14  16  27      1   -0.354720	   9  14  16  27      1    0.125280
19473 :    9  14  18  27      1   -2.411092	   9  14  18  27      1    0.272190
19482 :    6  15   6  15      1   -1.133829	   6  15   6  15      1   -0.602400
19483 :    6  15   8  15      1   -0.184252	   6  15   8  15      1   -1.082250
19489 :    6  15   6  17      1    0.424265	   6  15   6  17      1   -0.055735
19490 :    6  15   8  17      1    4.603855	   6  15   8  17      1   -0.436145
19500 :    6  15  13  22      1  -13.664128	   6  15  13  22      1   -2.371570
19501 :    6  15  15  22      1   -0.501782	   6  15  15  22      1    0.367520
19504 :    6  15   3  24      1   -0.158851	   6  15   3  24      1   -0.564525
19505 :    6  15  13  24      1   -0.936853	   6  15  13  24      1   -0.527060
19506 :    6  15  15  24      1   -0.872409	   6  15  15  24      1   -1.156470
19507 :    6  15  17  24      1    0.719191	   6  15  17  24      1    0.462620
19512 :    6  15   3  26      1   -3.598922	   6  15   3  26      1    0.660655
19514 :    6  15  15  26      1    1.251165	   6  15  15  26      1    0.771165
19515 :    6  15  17  26      1   -3.197293	   6  15  17  26      1   -0.503300
19530 :    8  15   8  15      1    0.823550	   8  15   8  15      1    1.663550
19536 :    8  15   6  17      1   -0.861709	   8  15   6  17      1   -0.412710
19537 :    8  15   8  17      1    1.402938	   8  15   8  17      1    0.504940
19543 :    8  15   8  19      1   -5.106020	   8  15   8  19      1   -0.086060
19548 :    8  15  15  22      1  -11.241630	   8  15  15  22      1    0.142570
19551 :    8  15   3  24      1   -0.772758	   8  15   3  24      1   -0.393285
19553 :    8  15  15  24      1    0.360555	   8  15  15  24      1    0.840555
19554 :    8  15  17  24      1   -0.098630	   8  15  17  24      1    0.141370
19559 :    8  15   3  26      1    0.255553	   8  15   3  26      1    1.014500
19560 :    8  15   5  26      1   -4.487366	   8  15   5  26      1   -0.244725
19561 :    8  15  15  26      1    0.186086	   8  15  15  26      1    0.635085
19562 :    8  15  17  26      1   -0.354720	   8  15  17  26      1    0.125280
19563 :    8  15  19  26      1   -2.411092	   8  15  19  26      1    0.272190
19601 :    1  16   2  25      1   -5.129150	   1  16   2  25      1    1.019020
19610 :    1  16   2  27      1    3.444870	   1  16   2  27      1    2.078610
19611 :    1  16   4  27      1   -1.244035	   1  16   4  27      1    0.283490
19619 :    1  16   2  29      1   -0.866441	   1  16   2  29      1    0.288260
19620 :    1  16   4  29      1    2.886861	   1  16   4  29      1   -0.379125
19623 :    7  16   7  16      1   -0.312410	   7  16   7  16      1   -0.072410
19624 :    7  16   9  16      1   -0.540990	   7  16   9  16      1   -1.020990
19625 :    7  16  11  16      1   -4.003776	   7  16  11  16      1    0.238865
19646 :    7  16   2  25      1   -0.538865	   7  16   2  25      1    0.171065
19647 :    7  16  12  25      1   -9.075575	   7  16  12  25      1    0.964345
19648 :    7  16  14  25      1   -2.254468	   7  16  14  25      1   -1.356470
19649 :    7  16  16  25      1    0.766111	   7  16  16  25      1    1.215110
19655 :    7  16   2  27      1   -1.041719	   7  16   2  27      1    0.378140
19657 :    7  16  14  27      1    1.219000	   7  16  14  27      1    2.059000
19658 :    7  16  16  27      1   -0.626738	   7  16  16  27      1    0.271260
19664 :    7  16   2  29      1   -6.146250	   7  16   2  29      1   -0.146250
19666 :    7  16  16  29      1   -3.038743	   7  16  16  29      1    0.755990
19668 :    9  16   9  16      1   -1.159168	   9  16   9  16      1   -0.865835
19669 :    9  16  11  16      1   -0.383819	   9  16  11  16      1    0.558990
19675 :    9  16   9  18      1   -0.129690	   9  16   9  18      1    0.466595
19676 :    9  16  11  18      1    2.597978	   9  16  11  18      1   -0.735355
19690 :    9  16   2  25      1    0.829349	   9  16   2  25      1   -0.590510
19692 :    9  16  14  25      1  -10.320207	   9  16  14  25      1   -0.891230
19693 :    9  16  16  25      1    0.655383	   9  16  16  25      1   -0.242615
19699 :    9  16   2  27      1    0.702022	   9  16   2  27      1   -0.165670
19700 :    9  16   4  27      1   -0.773154	   9  16   4  27      1    0.990680
19701 :    9  16  14  27      1    1.207810	   9  16  14  27      1   -0.472190
19702 :    9  16  16  27      1   -0.178069	   9  16  16  27      1   -0.726845
19703 :    9  16  18  27      1   -1.402272	   9  16  18  27      1   -0.286725
19708 :    9  16   2  29      1   -1.304073	   9  16   2  29      1    0.029260
19709 :    9  16   4  29      1   -4.835830	   9  16   4  29      1   -0.121785
19710 :    9  16  16  29      1   -1.102304	   9  16  16  29      1   -0.259030
19711 :    9  16  18  29      1   -2.859034	   9  16  18  29      1    0.122390
19712 :   11  16  11  16      1   -2.011482	  11  16  11  16      1   -0.344815
19718 :   11  16   9  18      1   -1.299068	  11  16   9  18      1   -0.244975
19719 :   11  16  11  18      1   -3.617735	  11  16  11  18      1    1.096310
19733 :   11  16   2  25      1   -5.400915	  11  16   2  25      1   -0.380955
19736 :   11  16  16  25      1   -7.120164	  11  16  16  25      1    0.817090
19742 :   11  16   2  27      1    0.841867	  11  16   2  27      1   -0.273680
19743 :   11  16   4  27      1   -2.302249	  11  16   4  27      1   -1.055030
19745 :   11  16  16  27      1    3.347934	  11  16  16  27      1    1.584100
19746 :   11  16  18  27      1   -1.583597	  11  16  18  27      1    0.388430
19751 :   11  16   2  29      1   -1.164914	  11  16   2  29      1   -0.222105
19752 :   11  16   4  29      1    2.045787	  11  16   4  29      1   -0.620880
19753 :   11  16  16  29      1   -0.539432	  11  16  16  29      1    0.951280
19754 :   11  16  18  29      1    3.044380	  11  16  18  29      1   -1.171990
19771 :    0  17   3  24      1   -5.129150	   0  17   3  24      1    1.019020
19779 :    0  17   3  26      1    3.444870	   0  17   3  26      1    2.078610
19780 :    0  17   5  26      1   -1.244035	   0  17   5  26      1    0.283490
19789 :    0  17   3  28      1   -0.866441	   0  17   3  28      1    0.288260
19790 :    0  17   5  28      1    2.886861	   0  17   5  28      1   -0.379125
19797 :    6  17   6  17      1   -0.312410	   6  17   6  17      1   -0.072410
19798 :    6  17   8  17      1   -0.540990	   6  17   8  17      1   -1.020990
19799 :    6  17  10  17      1   -4.003776	   6  17  10  17      1    0.238865
19812 :    6  17   3  24      1   -0.538865	   6  17   3  24      1    0.171065
19813 :    6  17  13  24      1   -9.075575	   6  17  13  24      1    0.964345
19814 :    6  17  15  24      1   -2.254468	   6  17  15  24      1   -1.356470
19815 :    6  17  17  24      1    0.766111	   6  17  17  24      1    1.215110
19820 :    6  17   3  26      1   -1.041719	   6  17   3  26      1    0.378140
19822 :    6  17  15  26      1    1.219000	   6  17  15  26      1    2.059000
19823 :    6  17  17  26      1   -0.626738	   6  17  17  26      1    0.271260
19830 :    6  17   3  28      1   -6.146250	   6  17   3  28      1   -0.146250
19832 :    6  17  17  28      1   -3.038743	   6  17  17  28      1    0.755990
19838 :    8  17   8  17      1   -1.159168	   8  17   8  17      1   -0.865835
19839 :    8  17  10  17      1   -0.383819	   8  17  10  17      1    0.558990
19844 :    8  17   8  19      1   -0.129690	   8  17   8  19      1    0.466595
19845 :    8  17  10  19      1    2.597978	   8  17  10  19      1   -0.735355
19852 :    8  17   3  24      1    0.829349	   8  17   3  24      1   -0.590510
19854 :    8  17  15  24      1  -10.320207	   8  17  15  24      1   -0.891230
19855 :    8  17  17  24      1    0.655383	   8  17  17  24      1   -0.242615
19860 :    8  17   3  26      1    0.702022	   8  17   3  26      1   -0.165670
19861 :    8  17   5  26      1   -0.773154	   8  17   5  26      1    0.990680
19862 :    8  17  15  26      1    1.207810	   8  17  15  26      1   -0.472190
19863 :    8  17  17  26      1   -0.178069	   8  17  17  26      1   -0.726845
19864 :    8  17  19  26      1   -1.402272	   8  17  19  26      1   -0.286725
19870 :    8  17   3  28      1   -1.304073	   8  17   3  28      1    0.029260
19871 :    8  17   5  28      1   -4.835830	   8  17   5  28      1   -0.121785
19872 :    8  17  17  28      1   -1.102304	   8  17  17  28      1   -0.259030
19873 :    8  17  19  28      1   -2.859034	   8  17  19  28      1    0.122390
19878 :   10  17  10  17      1   -2.011482	  10  17  10  17      1   -0.344815
19883 :   10  17   8  19      1   -1.299068	  10  17   8  19      1   -0.244975
19884 :   10  17  10  19      1   -3.617735	  10  17  10  19      1    1.096310
19891 :   10  17   3  24      1   -5.400915	  10  17   3  24      1   -0.380955
19894 :   10  17  17  24      1   -7.120164	  10  17  17  24      1    0.817090
19899 :   10  17   3  26      1    0.841867	  10  17   3  26      1   -0.273680
19900 :   10  17   5  26      1   -2.302249	  10  17   5  26      1   -1.055030
19902 :   10  17  17  26      1    3.347934	  10  17  17  26      1    1.584100
19903 :   10  17  19  26      1   -1.583597	  10  17  19  26      1    0.388430
19909 :   10  17   3  28      1   -1.164914	  10  17   3  28      1   -0.222105
19910 :   10  17   5  28      1    2.045787	  10  17   5  28      1   -0.620880
19911 :   10  17  17  28      1   -0.539432	  10  17  17  28      1    0.951280
19912 :   10  17  19  28      1    3.044380	  10  17  19  28      1   -1.171990
19942 :    1  18   2  27      1   -6.954119	   1  18   2  27      1   -2.123660
19943 :    1  18   4  27      1   -2.896914	   1  18   4  27      1    1.423580
19951 :    1  18   2  29      1   -2.886861	   1  18   2  29      1    0.379125
19952 :    1  18   4  29      1   -1.174881	   1  18   4  29      1   -0.020180
19955 :    9  18   9  18      1   -0.898787	   9  18   9  18      1   -0.232120
19956 :    9  18  11  18      1   -2.758359	   9  18  11  18      1    0.223065
19979 :    9  18   2  27      1    1.058074	   9  18   2  27      1   -0.705760
19980 :    9  18   4  27      1   -0.771747	   9  18   4  27      1    1.200280
19981 :    9  18  14  27      1   -9.168286	   9  18  14  27      1    0.223200
19982 :    9  18  16  27      1    1.363842	   9  18  16  27      1    0.248295
19983 :    9  18  18  27      1   -0.702149	   9  18  18  27      1    0.545070
19988 :    9  18   2  29      1   -1.797382	   9  18   2  29      1   -0.306670
19989 :    9  18   4  29      1    4.147515	   9  18   4  29      1   -0.068855
19990 :    9  18  16  29      1   -0.527454	   9  18  16  29      1    0.415355
19991 :    9  18  18  29      1    2.161257	   9  18  18  29      1   -0.505410
19992 :   11  18  11  18      1    0.546637	  11  18  11  18      1   -1.120030
20015 :   11  18   2  27      1   -4.090968	  11  18   2  27      1   -0.146915
20016 :   11  18   4  27      1   -3.229603	  11  18   4  27      1    0.298065
20018 :   11  18  16  27      1   -7.782826	  11  18  16  27      1   -1.546730
20019 :   11  18  18  27      1   -4.576293	  11  18  18  27      1    1.001440
20024 :   11  18   2  29      1   -2.045787	  11  18   2  29      1    0.620880
20025 :   11  18   4  29      1   -0.281679	  11  18   4  29      1    0.661130
20026 :   11  18  16  29      1   -3.044380	  11  18  16  29      1    1.171990
20027 :   11  18  18  29      1   -1.613262	  11  18  18  29      1   -0.122550
20045 :    0  19   3  26      1   -6.954119	   0  19   3  26      1   -2.123660
20046 :    0  19   5  26      1   -2.896914	   0  19   5  26      1    1.423580
20055 :    0  19   3  28      1   -2.886861	   0  19   3  28      1    0.379125
20056 :    0  19   5  28      1   -1.174881	   0  19   5  28      1   -0.020180
20063 :    8  19   8  19      1   -0.898787	   8  19   8  19      1   -0.232120
20064 :    8  19  10  19      1   -2.758359	   8  19  10  19      1    0.223065
20079 :    8  19   3  26      1    1.058074	   8  19   3  26      1   -0.705760
20080 :    8  19   5  26      1   -0.771747	   8  19   5  26      1    1.200280
20081 :    8  19  15  26      1   -9.168286	   8  19  15  26      1    0.223200
20082 :    8  19  17  26      1    1.363842	   8  19  17  26      1    0.248295
20083 :    8  19  19  26      1   -0.702149	   8  19  19  26      1    0.545070
20089 :    8  19   3  28      1   -1.797382	   8  19   3  28      1   -0.306670
20090 :    8  19   5  28      1    4.147515	   8  19   5  28      1   -0.068855
20091 :    8  19  17  28      1   -0.527454	   8  19  17  28      1    0.415355
20092 :    8  19  19  28      1    2.161257	   8  19  19  28      1   -0.505410
20097 :   10  19  10  19      1    0.546637	  10  19  10  19      1   -1.120030
20112 :   10  19   3  26      1   -4.090968	  10  19   3  26      1   -0.146915
20113 :   10  19   5  26      1   -3.229603	  10  19   5  26      1    0.298065
20115 :   10  19  17  26      1   -7.782826	  10  19  17  26      1   -1.546730
20116 :   10  19  19  26      1   -4.576293	  10  19  19  26      1    1.001440
20122 :   10  19   3  28      1   -2.045787	  10  19   3  28      1    0.620880
20123 :   10  19   5  28      1   -0.281679	  10  19   5  28      1    0.661130
20124 :   10  19  17  28      1   -3.044380	  10  19  17  28      1    1.171990
20125 :   10  19  19  28      1   -1.613262	  10  19  19  28      1   -0.122550
20130 :   13  20  13  20      1    1.898177	  13  20  13  20      1    2.231510
20132 :   13  20  13  22      1    0.584694	  13  20  13  22      1    1.148130
20137 :   13  20  13  24      1   -6.508235	  13  20  13  24      1   -0.297645
20162 :   12  21  12  21      1    1.898177	  12  21  12  21      1    2.231510
20165 :   12  21  12  23      1    0.584694	  12  21  12  23      1    1.148130
20172 :   12  21  12  25      1   -6.508235	  12  21  12  25      1   -0.297645
20193 :   13  22  13  22      1   -0.252751	  13  22  13  22      1    0.148610
20194 :   13  22  15  22      1   -0.113446	  13  22  15  22      1   -0.749710
20198 :   13  22  13  24      1    0.399553	  13  22  13  24      1    0.099615
