 Nmax:           2
 hbar Omega:   40.000000000000000     
 mpi:   138.03027357350001     
 f^2:   8.0000000000000002E-002
 Lambda:Infinity
           Bra         Ket            ME_rel           ME_CM 
          96          56   0.0000000000000000        9.8060872480292701E-008
          97          56   0.0000000000000000       -1.5784115849820020E-007
           5          57   0.0000000000000000       -1.3117745675446699E-007
           6          57   0.0000000000000000       -9.2756469209888816E-008
          79          57   0.0000000000000000       -1.2926477910179399E-007
          80          57   0.0000000000000000        1.7790825429352818E-007
          81          57   0.0000000000000000        2.5742413793654470E-007
          82          57   0.0000000000000000       -3.8639900400653018E-008
          83          57   0.0000000000000000       -9.1404001871459716E-008
          84          57   0.0000000000000000        1.2580013304001461E-007
          85          57   0.0000000000000000        2.5882302599723968E-007
          86          57   0.0000000000000000        1.3044075173168987E-008
          87          57   0.0000000000000000        1.4220252509023399E-007
          88          57   0.0000000000000000        1.8659461214142979E-007
          89          57   0.0000000000000000        5.0483881481311468E-007
          90          57   0.0000000000000000        2.5758085032283361E-007
          91          57   0.0000000000000000       -2.1770872698801473E-008
          92          57   0.0000000000000000        7.9694330013716631E-008
          93          57   0.0000000000000000       -6.0392709247416428E-009
          94          57   0.0000000000000000        1.1708879680007541E-007
          95          57   0.0000000000000000       -6.0495098582963966E-008
          96          57   0.0000000000000000        3.0344390692739827E-007
          97          57   0.0000000000000000        8.7231131476851073E-007
           6          58   0.0000000000000000       -1.1114932983687272E-007
          79          58   0.0000000000000000        8.8735754728627630E-008
          80          58   0.0000000000000000       -8.8735754728627630E-008
          81          58   0.0000000000000000        2.2361342721694254E-023
          82          58   0.0000000000000000       -1.5811857074946442E-023
          83          58   0.0000000000000000        2.0608303447359239E-008
          84          58   0.0000000000000000        2.0608303447359262E-008
          85          58   0.0000000000000000        5.5555765072881328E-008
          86          58   0.0000000000000000       -2.5807115100231804E-007
          87          58   0.0000000000000000        1.6531226633140236E-007
          88          58   0.0000000000000000       -1.6531226633140239E-007
          89          58   0.0000000000000000        2.5807115100231814E-007
          90          58   0.0000000000000000       -1.1514964056252664E-007
          91          58   0.0000000000000000        3.4716976621917142E-007
          92          58   0.0000000000000000        1.2710979329462931E-007
          93          58   0.0000000000000000        1.7148072904861884E-008
          94          58   0.0000000000000000        1.2710979329462931E-007
          95          58   0.0000000000000000        3.4716976621917152E-007
          96          58   0.0000000000000000        5.1346865481713950E-023
          97          58   0.0000000000000000       -1.7148072904861752E-008
           5          59   0.0000000000000000        1.6065891740222540E-007
           6          59   0.0000000000000000       -7.5735339968802108E-008
          79          59   0.0000000000000000        1.5831637525648887E-007
          80          59   0.0000000000000000       -2.1789222202422931E-007
          81          59   0.0000000000000000        7.2212249575204922E-008
          82          59   0.0000000000000000       -2.2667359451293813E-007
          83          59   0.0000000000000000       -7.4631055011158325E-008
          84          59   0.0000000000000000        1.0271537850742499E-007
          85          59   0.0000000000000000       -1.0505707702368489E-007
          86          59   0.0000000000000000        1.0650442780256712E-008
          87          59   0.0000000000000000        3.3982599084252997E-007
          88          59   0.0000000000000000       -7.1364252474052303E-008
          89          59   0.0000000000000000        4.1219916621451352E-007
          90          59   0.0000000000000000       -2.8993503002368287E-007
          91          59   0.0000000000000000        6.0392709247416412E-009
          92          59   0.0000000000000000        2.9698128696406649E-007
          93          59   0.0000000000000000        2.4236394729475361E-008
          94          59   0.0000000000000000       -1.3630853673633831E-007
          95          59   0.0000000000000000        8.7231131476851073E-007
          96          59   0.0000000000000000        1.5849773521030900E-008
          97          59   0.0000000000000000       -4.1661470158949330E-007
           1          79   0.0000000000000000        4.8133895619249438E-008
          41          79   0.0000000000000000       -1.7849103156642421E-008
          42          79   0.0000000000000000        1.6543612251060553E-024
          43          79   0.0000000000000000       -2.4802397896154122E-008
          44          79   0.0000000000000000       -3.5075887484115047E-008
          47          79   0.0000000000000000        9.2163136472642270E-009
          49          79   0.0000000000000000       -6.5169178775226540E-009
          50          79   0.0000000000000000        6.5169178775226565E-009
          52          79   0.0000000000000000        1.4572271377924298E-008
          53          79   0.0000000000000000       -7.9562991499744452E-008
          54          79   0.0000000000000000        3.9683836633846633E-008
          55          79   0.0000000000000000       -9.7444365791884627E-008
          56          79   0.0000000000000000       -3.9683836633846660E-008
          57          79   0.0000000000000000        5.7808967671189779E-008
          58          79   0.0000000000000000       -3.9683836633846620E-008
          59          79   0.0000000000000000       -7.0801236675731858E-008
           1          80   0.0000000000000000       -4.8133895619249438E-008
          41          80   0.0000000000000000        1.6543612251060553E-024
          42          80   0.0000000000000000        1.7849103156642418E-008
          43          80   0.0000000000000000        2.4802397896154122E-008
          44          80   0.0000000000000000        3.5075887484115047E-008
          47          80   0.0000000000000000        9.2163136472642254E-009
          49          80   0.0000000000000000       -6.5169178775226523E-009
          50          80   0.0000000000000000        6.5169178775226556E-009
          52          80   0.0000000000000000        1.4572271377924295E-008
          53          80   0.0000000000000000        5.7808967671189779E-008
          54          80   0.0000000000000000       -3.9683836633846633E-008
          55          80   0.0000000000000000        7.0801236675731858E-008
          56          80   0.0000000000000000        3.9683836633846660E-008
          57          80   0.0000000000000000       -7.9562991499744452E-008
          58          80   0.0000000000000000        3.9683836633846620E-008
          59          80   0.0000000000000000        9.7444365791884627E-008
           2          81   0.0000000000000000        4.9707492325920240E-008
          41          81   0.0000000000000000       -2.4802397896154122E-008
          42          81   0.0000000000000000        2.4802397896154122E-008
          45          81   0.0000000000000000       -9.2163136472642419E-009
          46          81   0.0000000000000000       -9.2163136472642386E-009
          47          81   0.0000000000000000       -3.5038822812789301E-008
          48          81   0.0000000000000000        1.1541292940601730E-007
          49          81   0.0000000000000000       -6.6721980911179864E-008
          50          81   0.0000000000000000        6.6721980911179904E-008
          51          81   0.0000000000000000       -1.1541292940601730E-007
          52          81   0.0000000000000000        3.5379101313142401E-008
          53          81   0.0000000000000000       -1.1962698975767052E-007
          54          81   0.0000000000000000       -5.6845228702819021E-008
          55          81   0.0000000000000000        3.5971321991898132E-008
          56          81   0.0000000000000000       -5.6845228702819021E-008
          57          81   0.0000000000000000       -1.1962698975767055E-007
          58          81   0.0000000000000000       -1.2962720083612208E-023
          59          81   0.0000000000000000       -3.5971321991898171E-008
           2          82   0.0000000000000000       -3.5148504899436440E-008
          41          82   0.0000000000000000       -3.5075887484115047E-008
          42          82   0.0000000000000000        3.5075887484115047E-008
          45          82   0.0000000000000000        6.5169178775226622E-009
          46          82   0.0000000000000000        6.5169178775226606E-009
          47          82   0.0000000000000000        7.9110075519038449E-008
          48          82   0.0000000000000000       -8.1609265019599053E-008
          49          82   0.0000000000000000        8.7597057031973087E-009
          50          82   0.0000000000000000       -8.7597057031973120E-009
          51          82   0.0000000000000000        8.1609265019599053E-008
          52          82   0.0000000000000000        6.0892614972751818E-008
          53          82   0.0000000000000000        2.0464683249115877E-008
          54          82   0.0000000000000000        4.0195646693863468E-008
          55          82   0.0000000000000000       -1.0397156196311134E-007
          56          82   0.0000000000000000        4.0195646693863468E-008
          57          82   0.0000000000000000        2.0464683249115903E-008
          58          82   0.0000000000000000        9.1660272737452341E-024
          59          82   0.0000000000000000        1.0397156196311137E-007
           1          83  -2.7034389360084931E-005   0.0000000000000000     
           2          83   0.0000000000000000       -4.8133895619249564E-008
          41          83  -4.2063283864463524E-005   0.0000000000000000     
          42          83   1.4092896939773850E-004   0.0000000000000000     
          43          83   1.6321601217870117E-005  -1.5963123495552088E-008
          44          83   2.3082229801957123E-005   1.1287632872623177E-008
          45          83   0.0000000000000000        1.7849103156642487E-008
          46          83   0.0000000000000000       -1.6543612251060583E-024
          47          83   0.0000000000000000        5.0889704915467074E-008
          48          83   0.0000000000000000       -1.2580013529790452E-007
          49          83   0.0000000000000000        3.0474672861344536E-008
          50          83   0.0000000000000000       -5.8123613803137262E-008
          51          83   0.0000000000000000        9.1404003511999957E-008
          52          83   0.0000000000000000        7.4368829370103897E-009
          53          83   0.0000000000000000        9.7444365791884772E-008
          54          83   0.0000000000000000        4.0621013646669353E-008
          55          83   0.0000000000000000       -7.9562991499744558E-008
          56          83   0.0000000000000000        5.6584137142221431E-008
          57          83   0.0000000000000000        7.0801236675732004E-008
          58          83   0.0000000000000000       -1.5963123495552058E-008
          59          83   0.0000000000000000        5.7808967671189898E-008
           1          84  -2.7034389360084937E-005   0.0000000000000000     
           2          84   0.0000000000000000        4.8133895619249564E-008
          41          84   1.4092896939773850E-004   0.0000000000000000     
          42          84  -4.2063283864463524E-005   0.0000000000000000     
          43          84   1.6321601217870117E-005  -1.5963123495552088E-008
          44          84   2.3082229801957120E-005   1.1287632872623174E-008
          45          84   0.0000000000000000       -1.6543612251060583E-024
          46          84   0.0000000000000000       -1.7849103156642484E-008
          47          84   0.0000000000000000       -5.0889704915467068E-008
          48          84   0.0000000000000000        9.1404003511999957E-008
          49          84   0.0000000000000000       -5.8123613803137236E-008
          50          84   0.0000000000000000        3.0474672861344556E-008
          51          84   0.0000000000000000       -1.2580013529790452E-007
          52          84   0.0000000000000000       -7.4368829370103897E-009
          53          84   0.0000000000000000       -7.0801236675731991E-008
          54          84   0.0000000000000000       -5.6584137142221431E-008
          55          84   0.0000000000000000        5.7808967671189871E-008
          56          84   0.0000000000000000       -4.0621013646669353E-008
          57          84   0.0000000000000000       -9.7444365791884799E-008
          58          84   0.0000000000000000       -1.5963123495552078E-008
          59          84   0.0000000000000000       -7.9562991499744598E-008
           1          85  -2.1466868617274541E-004  -8.6095902225333826E-008
           2          85   0.0000000000000000       -1.3170154304420254E-023
          41          85   7.8407955986736536E-006   1.5963123495552075E-008
          42          85   7.8407955986736587E-006   1.5963123495552071E-008
          43          85  -1.3159780044972696E-004  -3.3301435665637670E-008
          44          85   4.6746894326082553E-005   1.1765672263244308E-007
          45          85   0.0000000000000000        5.0889704915467088E-008
          46          85   0.0000000000000000       -5.0889704915467081E-008
          47          85   1.6791379055660991E-020   2.7950404840012359E-023
          48          85   0.0000000000000000       -1.3930302727375825E-007
          49          85  -9.5062365207530550E-005  -6.7259748722232708E-008
          50          85  -9.5062365207530564E-005  -6.7259748722232721E-008
          51          85   0.0000000000000000       -1.3930302727375820E-007
          52          85  -5.5971263518869949E-021  -2.6038595709342967E-024
          53          85   0.0000000000000000        2.3433219066836248E-007
          54          85  -5.4884282142370256E-005  -1.1922372741813453E-007
          55          85   0.0000000000000000        6.6739723152216944E-008
          56          85   5.4884282142370270E-005   1.1922372741813458E-007
          57          85   0.0000000000000000       -2.3433219066836245E-007
          58          85  -1.0976856428474049E-004   2.7264253269116254E-009
          59          85   0.0000000000000000        6.6739723152216931E-008
           1          86  -1.7032324947628010E-004   0.0000000000000000     
           2          86   0.0000000000000000        9.2756470874703381E-008
          41          86  -1.2815662534179653E-004   0.0000000000000000     
          42          86   1.4998007635797010E-004   0.0000000000000000     
          43          86  -8.9093865693747236E-006   1.8983111909661227E-007
          44          86  -1.2599775318834425E-005  -1.3423087159344554E-007
          45          86   0.0000000000000000       -1.2580013529790452E-007
          46          86   0.0000000000000000        9.1404003511999971E-008
          47          86   0.0000000000000000       -1.0382657094658744E-007
          48          86   0.0000000000000000        5.0483882387407863E-007
          49          86   0.0000000000000000        7.6995567779476115E-008
          50          86   0.0000000000000000        2.5180157535351477E-007
          51          86   0.0000000000000000        1.3044075407287096E-008
          52          86   0.0000000000000000       -1.2509933994922557E-008
          53          86   0.0000000000000000       -3.9104647147664901E-007
          54          86   0.0000000000000000       -3.4760056245444333E-009
          55          86   0.0000000000000000        3.1928810694453534E-007
          56          86   0.0000000000000000       -1.9330712472115657E-007
          57          86   0.0000000000000000        1.0103897363819328E-008
          58          86   0.0000000000000000        1.8983111909661203E-007
          59          86   0.0000000000000000        8.2497976516031458E-009
           1          87  -5.2484373888944268E-005   6.0878996295907490E-008
           2          87   0.0000000000000000        7.4561238488880290E-008
          41          87   2.0083812220327641E-005  -1.1287632872623171E-008
          42          87   2.0083812220327783E-005  -1.1287632872623169E-008
          43          87   1.0485459404027705E-004  -1.0588288714123313E-007
          44          87  -1.6366057458225920E-005   8.3253589164093976E-009
          45          87   0.0000000000000000        3.0474672861344543E-008
          46          87   0.0000000000000000       -5.8123613803137242E-008
          47          87  -1.1873297995731647E-020  -9.0978093672481217E-008
          48          87   0.0000000000000000        7.3173568901301103E-008
          49          87   6.7219243073876926E-005  -1.3744635515379701E-007
          50          87   6.7219243073876953E-005   8.3857012764212420E-009
          51          87   0.0000000000000000       -2.7306521931675053E-007
          52          87   3.9577659985772145E-021  -7.6784796582719608E-009
          53          87   0.0000000000000000       -1.4607847345276332E-007
          54          87   3.8809048083425724E-005  -6.5679215980355564E-008
          55          87   0.0000000000000000       -6.3211290056296261E-008
          56          87  -3.8809048083425730E-005  -1.0485647012810141E-007
          57          87   0.0000000000000000       -1.2211693866314680E-007
          58          87   7.7618096166851420E-005  -1.3135843196071089E-007
          59          87   0.0000000000000000       -2.8219192706943925E-007
           1          88   5.2484373888944281E-005  -6.0878996295907517E-008
           2          88   0.0000000000000000        7.4561238488880304E-008
          41          88  -2.0083812220327793E-005   1.1287632872623177E-008
          42          88  -2.0083812220327647E-005   1.1287632872623174E-008
          43          88  -1.0485459404027710E-004   1.0588288714123317E-007
          44          88   1.6366057458225927E-005  -8.3253589164093910E-009
          45          88   0.0000000000000000       -5.8123613803137262E-008
          46          88   0.0000000000000000        3.0474672861344563E-008
          47          88   1.1873297995731653E-020  -9.0978093672481270E-008
          48          88   0.0000000000000000        2.7306521931675063E-007
          49          88  -6.7219243073876966E-005  -8.3857012764211957E-009
          50          88  -6.7219243073876980E-005   1.3744635515379706E-007
          51          88   0.0000000000000000       -7.3173568901301089E-008
          52          88  -3.9577659985772167E-021  -7.6784796582719476E-009
          53          88   0.0000000000000000       -1.2211693866314677E-007
          54          88  -3.8809048083425744E-005  -1.0485647012810139E-007
          55          88   0.0000000000000000        2.8219192706943930E-007
          56          88   3.8809048083425744E-005  -6.5679215980355511E-008
          57          88   0.0000000000000000       -1.4607847345276334E-007
          58          88  -7.7618096166851461E-005   1.3135843196071089E-007
          59          88   0.0000000000000000        6.3211290056296287E-008
           1          89   1.7032324947628010E-004   0.0000000000000000     
           2          89   0.0000000000000000        9.2756470874703381E-008
          41          89  -1.4998007635797007E-004   0.0000000000000000     
          42          89   1.2815662534179650E-004   0.0000000000000000     
          43          89   8.9093865693747236E-006  -1.8983111909661227E-007
          44          89   1.2599775318834425E-005   1.3423087159344554E-007
          45          89   0.0000000000000000        9.1404003511999971E-008
          46          89   0.0000000000000000       -1.2580013529790452E-007
          47          89   0.0000000000000000       -1.0382657094658737E-007
          48          89   0.0000000000000000       -1.3044075407287096E-008
          49          89   0.0000000000000000       -2.5180157535351472E-007
          50          89   0.0000000000000000       -7.6995567779476115E-008
          51          89   0.0000000000000000       -5.0483882387407863E-007
          52          89   0.0000000000000000       -1.2509933994922570E-008
          53          89   0.0000000000000000        1.0103897363819326E-008
          54          89   0.0000000000000000       -1.9330712472115657E-007
          55          89   0.0000000000000000       -8.2497976516031408E-009
          56          89   0.0000000000000000       -3.4760056245444201E-009
          57          89   0.0000000000000000       -3.9104647147664911E-007
          58          89   0.0000000000000000       -1.8983111909661208E-007
          59          89   0.0000000000000000       -3.1928810694453550E-007
           1          90   8.8824947015476091E-005  -1.3612957411960701E-007
           2          90   0.0000000000000000        4.3900514348067497E-024
          41          90   1.3004553196871052E-005   2.5239914408246629E-008
          42          90   1.3004553196871049E-005   2.5239914408246622E-008
          43          90  -1.3539225385497740E-004   5.2617685963196181E-008
          44          90   1.7670139565788290E-004   1.1159315327132986E-007
          45          90   0.0000000000000000        7.4368829370103864E-009
          46          90   0.0000000000000000       -7.4368829370103864E-009
          47          90   2.6549501435567961E-020  -2.6755233346974367E-024
          48          90   0.0000000000000000       -1.2912934643874136E-009
          49          90  -1.5030679690927070E-004  -1.5178878895505798E-008
          50          90  -1.5030679690927073E-004  -1.5178878895505788E-008
          51          90   0.0000000000000000       -1.2912934643874401E-009
          52          90  -8.8498338118559841E-021  -1.3458062359019065E-024
          53          90   0.0000000000000000        2.0090128919810951E-007
          54          90  -8.6779669656597837E-005  -1.3587332539234222E-007
          55          90   0.0000000000000000        2.4401110936376621E-007
          56          90   8.6779669656597837E-005   1.3587332539234230E-007
          57          90   0.0000000000000000       -2.0090128919810951E-007
          58          90  -1.7355933931319557E-004   1.0958273594339120E-007
          59          90   0.0000000000000000        2.4401110936376621E-007
           1          91   0.0000000000000000        1.3117745910887034E-007
           2          91   0.0000000000000000       -9.2756470874703354E-008
          41          91   0.0000000000000000       -1.7790825748666666E-007
          42          91   0.0000000000000000        1.2926478142186813E-007
          43          91   0.0000000000000000       -2.5742414255685256E-007
          44          91   0.0000000000000000        3.8639901094170826E-008
          45          91   0.0000000000000000        1.2580013529790444E-007
          46          91   0.0000000000000000       -9.1404003511999878E-008
          47          91   0.0000000000000000        2.5882303064265524E-007
          48          91   0.0000000000000000       -5.0483882387407832E-007
          49          91   0.0000000000000000       -1.8659461549047299E-007
          50          91   0.0000000000000000       -1.4220252764251777E-007
          51          91   0.0000000000000000       -1.3044075407287041E-008
          52          91   0.0000000000000000        2.5758085494595425E-007
          53          91   0.0000000000000000       -6.0495099668744266E-008
          54          91   0.0000000000000000        1.1708879890161217E-007
          55          91   0.0000000000000000       -8.7231133042495570E-007
          56          91   0.0000000000000000        7.9694331444088781E-008
          57          91   0.0000000000000000       -2.1770873089550162E-008
          58          91   0.0000000000000000       -3.0344391237367957E-007
          59          91   0.0000000000000000        6.0392710331359428E-009
           2          92   0.0000000000000000        5.5574665915903326E-008
          41          92   0.0000000000000000        8.8735756321277555E-008
          42          92   0.0000000000000000       -8.8735756321277555E-008
          43          92   0.0000000000000000       -9.8060874240312048E-008
          44          92   0.0000000000000000        6.9339509144405833E-008
          45          92   0.0000000000000000        5.2441503119871531E-008
          46          92   0.0000000000000000       -7.3049806937113386E-008
          47          92   0.0000000000000000       -1.4787743584500233E-007
          48          92   0.0000000000000000       -3.5615850885573983E-008
          49          92   0.0000000000000000       -8.2656134649232628E-008
          50          92   0.0000000000000000       -8.7190281769609916E-008
          51          92   0.0000000000000000       -2.9368700651981292E-007
          52          92   0.0000000000000000       -1.3231924510900453E-007
          53          92   0.0000000000000000        1.7485663433683995E-007
          54          92   0.0000000000000000       -1.1258533490816868E-007
          55          92   0.0000000000000000        1.5784116133116986E-007
          56          92   0.0000000000000000       -1.4524460667856699E-008
          57          92   0.0000000000000000       -8.0220262181075829E-008
          58          92   0.0000000000000000       -9.8060874240311956E-008
          59          92   0.0000000000000000       -3.6611057521170351E-007
           1          93   0.0000000000000000        1.6065892028576884E-007
           2          93   0.0000000000000000        7.5735341328117458E-008
          41          93   0.0000000000000000       -2.1789222593500928E-007
          42          93   0.0000000000000000        1.5831637809798776E-007
          43          93   0.0000000000000000        7.2212250871286973E-008
          44          93   0.0000000000000000       -2.2667359858132817E-007
          45          93   0.0000000000000000       -1.0271538035098428E-007
          46          93   0.0000000000000000        7.4631056350653740E-008
          47          93   0.0000000000000000        1.0505707890927361E-007
          48          93   0.0000000000000000        4.1219917361275927E-007
          49          93   0.0000000000000000       -7.1364253754914376E-008
          50          93   0.0000000000000000        3.3982599694180548E-007
          51          93   0.0000000000000000        1.0650442971413300E-008
          52          93   0.0000000000000000        2.8993503522750384E-007
          53          93   0.0000000000000000       -8.7231133042495570E-007
          54          93   0.0000000000000000        1.3630853918283537E-007
          55          93   0.0000000000000000       -4.1661470906699073E-007
          56          93   0.0000000000000000       -2.9698129229435531E-007
          57          93   0.0000000000000000       -6.0392710331359445E-009
          58          93   0.0000000000000000        1.5849773805506174E-008
          59          93   0.0000000000000000        2.4236395164475842E-008
           2          94   0.0000000000000000       -5.5574665915903332E-008
          41          94   0.0000000000000000       -8.8735756321277608E-008
          42          94   0.0000000000000000        8.8735756321277608E-008
          43          94   0.0000000000000000       -9.8060874240312048E-008
          44          94   0.0000000000000000        6.9339509144405833E-008
          45          94   0.0000000000000000        7.3049806937113386E-008
          46          94   0.0000000000000000       -5.2441503119871531E-008
          47          94   0.0000000000000000        1.4787743584500243E-007
          48          94   0.0000000000000000       -2.9368700651981292E-007
          49          94   0.0000000000000000       -8.7190281769609916E-008
          50          94   0.0000000000000000       -8.2656134649232601E-008
          51          94   0.0000000000000000       -3.5615850885573957E-008
          52          94   0.0000000000000000        1.3231924510900459E-007
          53          94   0.0000000000000000        8.0220262181075696E-008
          54          94   0.0000000000000000        1.4524460667856719E-008
          55          94   0.0000000000000000       -3.6611057521170345E-007
          56          94   0.0000000000000000        1.1258533490816871E-007
          57          94   0.0000000000000000       -1.7485663433684005E-007
          58          94   0.0000000000000000       -9.8060874240311929E-008
          59          94   0.0000000000000000        1.5784116133116994E-007
           1          95   0.0000000000000000        1.3117745910887034E-007
           2          95   0.0000000000000000        9.2756470874703381E-008
          41          95   0.0000000000000000        1.2926478142186813E-007
          42          95   0.0000000000000000       -1.7790825748666666E-007
          43          95   0.0000000000000000       -2.5742414255685267E-007
          44          95   0.0000000000000000        3.8639901094170879E-008
          45          95   0.0000000000000000        9.1404003511999891E-008
          46          95   0.0000000000000000       -1.2580013529790447E-007
          47          95   0.0000000000000000       -2.5882303064265519E-007
          48          95   0.0000000000000000       -1.3044075407287044E-008
          49          95   0.0000000000000000       -1.4220252764251782E-007
          50          95   0.0000000000000000       -1.8659461549047302E-007
          51          95   0.0000000000000000       -5.0483882387407842E-007
          52          95   0.0000000000000000       -2.5758085494595431E-007
          53          95   0.0000000000000000        2.1770873089550162E-008
          54          95   0.0000000000000000       -7.9694331444088887E-008
          55          95   0.0000000000000000        6.0392710331359445E-009
          56          95   0.0000000000000000       -1.1708879890161224E-007
          57          95   0.0000000000000000        6.0495099668744055E-008
          58          95   0.0000000000000000       -3.0344391237367967E-007
          59          95   0.0000000000000000       -8.7231133042495591E-007
           2          96   0.0000000000000000        1.1114933183180660E-007
          41          96   0.0000000000000000       -8.8735756321277515E-008
          42          96   0.0000000000000000        8.8735756321277515E-008
          43          96   0.0000000000000000       -2.2361343123040807E-023
          44          96   0.0000000000000000        1.5811857358741312E-023
          45          96   0.0000000000000000       -2.0608303817241828E-008
          46          96   0.0000000000000000       -2.0608303817241848E-008
          47          96   0.0000000000000000       -5.5555766070009122E-008
          48          96   0.0000000000000000        2.5807115563423878E-007
          49          96   0.0000000000000000       -1.6531226929846520E-007
          50          96   0.0000000000000000        1.6531226929846523E-007
          51          96   0.0000000000000000       -2.5807115563423888E-007
          52          96   0.0000000000000000        1.1514964262925905E-007
          53          96   0.0000000000000000       -3.4716977245025473E-007
          54          96   0.0000000000000000       -1.2710979557602534E-007
          55          96   0.0000000000000000       -1.7148073212639511E-008
          56          96   0.0000000000000000       -1.2710979557602534E-007
          57          96   0.0000000000000000       -3.4716977245025484E-007
          58          96   0.0000000000000000       -5.1346866403299387E-023
          59          96   0.0000000000000000        1.7148073212639405E-008
           1          97   0.0000000000000000       -1.6065892028576884E-007
           2          97   0.0000000000000000        7.5735341328117498E-008
          41          97   0.0000000000000000       -1.5831637809798776E-007
          42          97   0.0000000000000000        2.1789222593500928E-007
          43          97   0.0000000000000000       -7.2212250871287079E-008
          44          97   0.0000000000000000        2.2667359858132822E-007
          45          97   0.0000000000000000        7.4631056350653766E-008
          46          97   0.0000000000000000       -1.0271538035098433E-007
          47          97   0.0000000000000000        1.0505707890927362E-007
          48          97   0.0000000000000000       -1.0650442971413306E-008
          49          97   0.0000000000000000       -3.3982599694180553E-007
          50          97   0.0000000000000000        7.1364253754914390E-008
          51          97   0.0000000000000000       -4.1219917361275948E-007
          52          97   0.0000000000000000        2.8993503522750384E-007
          53          97   0.0000000000000000       -6.0392710331359428E-009
          54          97   0.0000000000000000       -2.9698129229435531E-007
          55          97   0.0000000000000000       -2.4236395164475842E-008
          56          97   0.0000000000000000        1.3630853918283543E-007
          57          97   0.0000000000000000       -8.7231133042495591E-007
          58          97   0.0000000000000000       -1.5849773805506280E-008
          59          97   0.0000000000000000        4.1661470906699046E-007
